Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-05T08:00:00.000000,Denmark,Denmark,DK,135.33,191.9,80.98,73.72,entsoe.eu,false,""
2024-04-05T09:00:00.000000,Denmark,Denmark,DK,122.01,175.05,83.3,80.04,entsoe.eu,false,""
2024-04-05T10:00:00.000000,Denmark,Denmark,DK,107.4,155.16,85.3,83.32,entsoe.eu,false,""
2024-04-05T11:00:00.000000,Denmark,Denmark,DK,95.04,138.21,86.64,85.32,entsoe.eu,false,""
2024-04-05T12:00:00.000000,Denmark,Denmark,DK,76.64,114.53,88.99,83.9,entsoe.eu,false,""
2024-04-05T13:00:00.000000,Denmark,Denmark,DK,78.26,116.78,88.95,85.74,entsoe.eu,false,""
2024-04-05T14:00:00.000000,Denmark,Denmark,DK,83.39,120.82,88.44,86.7,entsoe.eu,false,""
2024-04-05T15:00:00.000000,Denmark,Denmark,DK,74.3,108.07,89.44,87.4,entsoe.eu,false,""
2024-04-05T16:00:00.000000,Denmark,Denmark,DK,71.21,103.25,89.84,89.04,entsoe.eu,false,""
2024-04-05T17:00:00.000000,Denmark,Denmark,DK,61.39,92.79,91.35,86.89,entsoe.eu,false,""
2024-04-05T18:00:00.000000,Denmark,Denmark,DK,64.92,94.61,90.9,85.97,entsoe.eu,false,""
2024-04-05T19:00:00.000000,Denmark,Denmark,DK,73.22,103.57,89.73,86.91,entsoe.eu,false,""
2024-04-05T20:00:00.000000,Denmark,Denmark,DK,72.28,105.07,89.89,86.73,entsoe.eu,false,""
2024-04-05T21:00:00.000000,Denmark,Denmark,DK,78.97,112.35,88.91,87.46,entsoe.eu,false,""
2024-04-05T22:00:00.000000,Denmark,Denmark,DK,75.72,112.33,88.96,84.18,entsoe.eu,false,""
2024-04-05T23:00:00.000000,Denmark,Denmark,DK,81.31,117.69,88.04,82.6,entsoe.eu,false,""
2024-04-06T00:00:00.000000,Denmark,Denmark,DK,86.39,123.04,87.19,82.08,entsoe.eu,false,""
2024-04-06T01:00:00.000000,Denmark,Denmark,DK,88.62,127.8,86.64,81.5,entsoe.eu,false,""
2024-04-06T02:00:00.000000,Denmark,Denmark,DK,94.22,137.8,85.74,78.23,entsoe.eu,false,""
2024-04-06T03:00:00.000000,Denmark,Denmark,DK,85.62,129.66,86.9,74.33,entsoe.eu,false,""
2024-04-06T04:00:00.000000,Denmark,Denmark,DK,98.63,148.87,85.08,71.97,entsoe.eu,false,""
2024-04-06T05:00:00.000000,Denmark,Denmark,DK,100.8,153.31,83.42,69.89,entsoe.eu,false,""
2024-04-06T06:00:00.000000,Denmark,Denmark,DK,113.45,168.84,81.95,73.66,entsoe.eu,false,""
2024-04-06T07:00:00.000000,Denmark,Denmark,DK,104.58,161.52,84.19,79.84,entsoe.eu,false,""
2024-04-06T08:00:00.000000,Denmark,Denmark,DK,95.82,149.98,86.23,84.54,entsoe.eu,false,""
2024-04-06T09:00:00.000000,Denmark,Denmark,DK,87.32,138.08,87.52,85.91,entsoe.eu,false,""
2024-04-06T10:00:00.000000,Denmark,Denmark,DK,86.72,134.1,87.75,86.42,entsoe.eu,false,""
2024-04-06T11:00:00.000000,Denmark,Denmark,DK,86.88,133.96,87.76,86.41,entsoe.eu,false,""
2024-04-06T12:00:00.000000,Denmark,Denmark,DK,83.8,128.73,88.11,86.79,entsoe.eu,false,""
2024-04-06T13:00:00.000000,Denmark,Denmark,DK,79.63,122.31,88.76,87.56,entsoe.eu,false,""
2024-04-06T14:00:00.000000,Denmark,Denmark,DK,83.63,125.88,88.24,87.2,entsoe.eu,false,""
2024-04-06T15:00:00.000000,Denmark,Denmark,DK,84.37,125.94,88.17,86.2,entsoe.eu,false,""
2024-04-06T16:00:00.000000,Denmark,Denmark,DK,77.38,113.83,88.99,83.28,entsoe.eu,false,""
2024-04-06T17:00:00.000000,Denmark,Denmark,DK,72.76,106.84,89.64,84.33,entsoe.eu,false,""
2024-04-06T18:00:00.000000,Denmark,Denmark,DK,56.27,87.49,91.83,87.6,entsoe.eu,false,""
2024-04-06T19:00:00.000000,Denmark,Denmark,DK,52.69,81.87,92.33,88.88,entsoe.eu,false,""
2024-04-06T20:00:00.000000,Denmark,Denmark,DK,53.61,83.2,92.14,88.61,entsoe.eu,false,""
2024-04-06T21:00:00.000000,Denmark,Denmark,DK,47.65,76.11,92.99,89.25,entsoe.eu,false,""
2024-04-06T22:00:00.000000,Denmark,Denmark,DK,49.18,76.99,92.26,90.24,entsoe.eu,false,""
2024-04-06T23:00:00.000000,Denmark,Denmark,DK,54.84,84.13,91.44,90.24,entsoe.eu,false,""
2024-04-07T00:00:00.000000,Denmark,Denmark,DK,64.66,96.0,90.01,87.43,entsoe.eu,false,""
2024-04-07T01:00:00.000000,Denmark,Denmark,DK,60.85,91.26,90.56,86.38,entsoe.eu,false,""
2024-04-07T02:00:00.000000,Denmark,Denmark,DK,64.77,96.58,90.17,85.84,entsoe.eu,false,""
2024-04-07T03:00:00.000000,Denmark,Denmark,DK,58.24,89.11,91.64,87.02,entsoe.eu,false,""
2024-04-07T04:00:00.000000,Denmark,Denmark,DK,52.95,84.25,92.43,88.3,entsoe.eu,false,""
2024-04-07T05:00:00.000000,Denmark,Denmark,DK,51.9,81.78,92.6,88.44,entsoe.eu,false,""
2024-04-07T06:00:00.000000,Denmark,Denmark,DK,56.74,88.63,92.15,89.84,entsoe.eu,false,""
2024-04-07T07:00:00.000000,Denmark,Denmark,DK,64.16,101.7,91.08,90.63,entsoe.eu,false,""
2024-04-07T08:00:00.000000,Denmark,Denmark,DK,49.51,85.44,92.82,92.32,entsoe.eu,false,""
2024-04-07T09:00:00.000000,Denmark,Denmark,DK,67.83,109.61,90.39,89.65,entsoe.eu,false,""
2024-04-07T10:00:00.000000,Denmark,Denmark,DK,65.88,106.69,90.69,90.01,entsoe.eu,false,""
2024-04-07T11:00:00.000000,Denmark,Denmark,DK,66.9,107.96,90.56,89.85,entsoe.eu,false,""
2024-04-07T12:00:00.000000,Denmark,Denmark,DK,71.06,112.71,90.07,89.23,entsoe.eu,false,""
2024-04-07T13:00:00.000000,Denmark,Denmark,DK,77.11,120.55,89.26,88.79,entsoe.eu,false,""
2024-04-07T14:00:00.000000,Denmark,Denmark,DK,62.6,101.9,91.32,91.01,entsoe.eu,false,""
2024-04-07T15:00:00.000000,Denmark,Denmark,DK,40.88,73.34,94.21,91.03,entsoe.eu,false,""
2024-04-07T16:00:00.000000,Denmark,Denmark,DK,52.63,87.28,92.83,88.04,entsoe.eu,false,""
2024-04-07T17:00:00.000000,Denmark,Denmark,DK,70.6,109.68,90.37,85.36,entsoe.eu,false,""
2024-04-07T18:00:00.000000,Denmark,Denmark,DK,82.91,121.5,88.57,82.65,entsoe.eu,false,""
2024-04-07T19:00:00.000000,Denmark,Denmark,DK,88.04,129.51,87.58,82.4,entsoe.eu,false,""
2024-04-07T20:00:00.000000,Denmark,Denmark,DK,76.9,116.55,89.13,83.45,entsoe.eu,false,""
2024-04-07T21:00:00.000000,Denmark,Denmark,DK,80.23,118.69,88.5,84.27,entsoe.eu,false,""
2024-04-07T22:00:00.000000,Denmark,Denmark,DK,74.74,113.81,88.94,83.73,entsoe.eu,false,""
2024-04-07T23:00:00.000000,Denmark,Denmark,DK,66.11,100.92,89.96,83.14,entsoe.eu,false,""
2024-04-08T00:00:00.000000,Denmark,Denmark,DK,64.8,98.39,90.38,85.81,entsoe.eu,false,""
2024-04-08T01:00:00.000000,Denmark,Denmark,DK,62.87,96.85,90.59,84.52,entsoe.eu,false,""
2024-04-08T02:00:00.000000,Denmark,Denmark,DK,64.33,98.27,90.4,82.83,entsoe.eu,false,""
2024-04-08T03:00:00.000000,Denmark,Denmark,DK,77.07,112.72,88.74,80.84,entsoe.eu,false,""
2024-04-08T04:00:00.000000,Denmark,Denmark,DK,77.6,116.52,88.87,79.32,entsoe.eu,false,""
2024-04-08T05:00:00.000000,Denmark,Denmark,DK,91.45,136.2,87.28,79.2,entsoe.eu,false,""
2024-04-08T06:00:00.000000,Denmark,Denmark,DK,89.1,136.83,87.78,79.04,entsoe.eu,false,""
2024-04-08T07:00:00.000000,Denmark,Denmark,DK,88.91,138.59,87.8,78.45,entsoe.eu,false,""
2024-04-08T08:00:00.000000,Denmark,Denmark,DK,78.89,126.67,89.35,80.5,entsoe.eu,false,""
2024-04-08T09:00:00.000000,Denmark,Denmark,DK,60.51,110.76,91.76,83.83,entsoe.eu,false,""
2024-04-08T10:00:00.000000,Denmark,Denmark,DK,77.5,128.05,89.61,82.8,entsoe.eu,false,""
2024-04-08T11:00:00.000000,Denmark,Denmark,DK,70.54,123.22,90.6,80.4,entsoe.eu,false,""
2024-04-08T12:00:00.000000,Denmark,Denmark,DK,58.1,111.02,92.18,80.28,entsoe.eu,false,""
2024-04-08T13:00:00.000000,Denmark,Denmark,DK,62.27,120.12,91.61,78.75,entsoe.eu,false,""
2024-04-08T14:00:00.000000,Denmark,Denmark,DK,78.17,142.3,88.53,75.86,entsoe.eu,false,""
2024-04-08T15:00:00.000000,Denmark,Denmark,DK,129.51,199.03,78.96,66.57,entsoe.eu,false,""
2024-04-08T16:00:00.000000,Denmark,Denmark,DK,115.77,183.26,79.59,66.71,entsoe.eu,false,""
2024-04-08T17:00:00.000000,Denmark,Denmark,DK,119.15,185.55,78.44,65.99,entsoe.eu,false,""
2024-04-08T18:00:00.000000,Denmark,Denmark,DK,133.66,201.42,75.68,63.7,entsoe.eu,false,""
2024-04-08T19:00:00.000000,Denmark,Denmark,DK,135.87,200.24,75.62,63.45,entsoe.eu,false,""
2024-04-08T20:00:00.000000,Denmark,Denmark,DK,96.12,153.83,85.93,73.82,entsoe.eu,false,""
2024-04-08T21:00:00.000000,Denmark,Denmark,DK,81.75,135.32,88.13,75.31,entsoe.eu,false,""
2024-04-08T22:00:00.000000,Denmark,Denmark,DK,74.44,126.37,89.35,76.71,entsoe.eu,false,""
2024-04-08T23:00:00.000000,Denmark,Denmark,DK,56.11,107.42,91.26,78.5,entsoe.eu,false,""
2024-04-09T00:00:00.000000,Denmark,Denmark,DK,57.37,103.5,90.63,77.29,entsoe.eu,false,""
2024-04-09T01:00:00.000000,Denmark,Denmark,DK,60.98,105.11,89.98,78.42,entsoe.eu,false,""
2024-04-09T02:00:00.000000,Denmark,Denmark,DK,60.36,102.05,89.95,81.49,entsoe.eu,false,""
2024-04-09T03:00:00.000000,Denmark,Denmark,DK,57.47,101.78,90.59,84.0,entsoe.eu,false,""
2024-04-09T04:00:00.000000,Denmark,Denmark,DK,54.76,96.98,91.02,84.64,entsoe.eu,false,""
2024-04-09T05:00:00.000000,Denmark,Denmark,DK,45.19,87.24,93.52,86.83,entsoe.eu,false,""
2024-04-09T06:00:00.000000,Denmark,Denmark,DK,47.57,89.25,93.32,87.43,entsoe.eu,false,""
2024-04-09T07:00:00.000000,Denmark,Denmark,DK,54.46,98.41,92.42,87.14,entsoe.eu,false,""
2024-04-09T08:00:00.000000,Denmark,Denmark,DK,59.81,102.44,91.15,85.71,entsoe.eu,false,""
2024-04-09T09:00:00.000000,Denmark,Denmark,DK,54.34,96.87,91.77,87.23,entsoe.eu,false,""
2024-04-09T10:00:00.000000,Denmark,Denmark,DK,55.99,99.33,91.68,89.16,entsoe.eu,false,""
2024-04-09T11:00:00.000000,Denmark,Denmark,DK,68.14,110.87,90.12,86.91,entsoe.eu,false,""
2024-04-09T12:00:00.000000,Denmark,Denmark,DK,82.91,128.05,88.29,87.15,entsoe.eu,false,""
2024-04-09T13:00:00.000000,Denmark,Denmark,DK,60.77,102.47,91.07,83.57,entsoe.eu,false,""
2024-04-09T14:00:00.000000,Denmark,Denmark,DK,60.56,102.79,90.63,84.25,entsoe.eu,false,""
2024-04-09T15:00:00.000000,Denmark,Denmark,DK,53.41,94.43,91.32,84.04,entsoe.eu,false,""
2024-04-09T16:00:00.000000,Denmark,Denmark,DK,47.46,88.69,92.75,87.24,entsoe.eu,false,""
2024-04-09T17:00:00.000000,Denmark,Denmark,DK,51.87,94.84,92.18,86.87,entsoe.eu,false,""
2024-04-09T18:00:00.000000,Denmark,Denmark,DK,52.52,97.57,92.03,88.15,entsoe.eu,false,""
2024-04-09T19:00:00.000000,Denmark,Denmark,DK,45.65,84.95,92.94,88.94,entsoe.eu,false,""
2024-04-09T20:00:00.000000,Denmark,Denmark,DK,41.96,76.24,93.57,88.07,entsoe.eu,false,""
2024-04-09T21:00:00.000000,Denmark,Denmark,DK,36.8,66.99,94.44,90.52,entsoe.eu,false,""
2024-04-09T22:00:00.000000,Denmark,Denmark,DK,29.21,56.15,95.67,91.82,entsoe.eu,false,""
2024-04-09T23:00:00.000000,Denmark,Denmark,DK,24.59,48.36,96.32,92.23,entsoe.eu,false,""
2024-04-10T00:00:00.000000,Denmark,Denmark,DK,25.18,48.85,96.25,92.64,entsoe.eu,false,""
2024-04-10T01:00:00.000000,Denmark,Denmark,DK,26.94,50.9,96.0,92.61,entsoe.eu,false,""
2024-04-10T02:00:00.000000,Denmark,Denmark,DK,28.78,53.3,95.71,93.1,entsoe.eu,false,""
2024-04-10T03:00:00.000000,Denmark,Denmark,DK,29.32,53.87,95.67,93.42,entsoe.eu,false,""
2024-04-10T04:00:00.000000,Denmark,Denmark,DK,29.99,56.75,95.53,92.62,entsoe.eu,false,""
2024-04-10T05:00:00.000000,Denmark,Denmark,DK,32.4,58.69,95.14,91.6,entsoe.eu,false,""
2024-04-10T06:00:00.000000,Denmark,Denmark,DK,30.38,56.76,95.52,91.0,entsoe.eu,false,""
2024-04-10T07:00:00.000000,Denmark,Denmark,DK,27.41,52.83,96.02,91.85,entsoe.eu,false,""
2024-04-10T08:00:00.000000,Denmark,Denmark,DK,24.53,51.59,96.43,93.43,entsoe.eu,false,""
2024-04-10T09:00:00.000000,Denmark,Denmark,DK,20.57,47.01,97.0,94.38,entsoe.eu,false,""
2024-04-10T10:00:00.000000,Denmark,Denmark,DK,18.67,44.64,97.29,94.94,entsoe.eu,false,""
2024-04-10T11:00:00.000000,Denmark,Denmark,DK,16.17,42.47,97.6,95.47,entsoe.eu,false,""
2024-04-10T12:00:00.000000,Denmark,Denmark,DK,16.11,43.11,97.49,95.66,entsoe.eu,false,""
2024-04-10T13:00:00.000000,Denmark,Denmark,DK,15.66,42.23,97.65,96.45,entsoe.eu,false,""
2024-04-10T14:00:00.000000,Denmark,Denmark,DK,16.14,42.44,97.61,96.07,entsoe.eu,false,""
2024-04-10T15:00:00.000000,Denmark,Denmark,DK,24.38,51.17,96.47,94.17,entsoe.eu,false,""
2024-04-10T16:00:00.000000,Denmark,Denmark,DK,39.35,70.99,94.05,89.44,entsoe.eu,false,""
2024-04-10T17:00:00.000000,Denmark,Denmark,DK,59.82,97.21,89.59,84.54,entsoe.eu,false,""
2024-04-10T18:00:00.000000,Denmark,Denmark,DK,70.44,112.72,87.21,81.55,entsoe.eu,false,""
2024-04-10T19:00:00.000000,Denmark,Denmark,DK,49.93,85.21,92.14,85.72,entsoe.eu,false,""
2024-04-10T20:00:00.000000,Denmark,Denmark,DK,36.86,68.7,94.44,87.59,entsoe.eu,false,""
2024-04-10T21:00:00.000000,Denmark,Denmark,DK,35.79,65.37,94.51,89.0,entsoe.eu,false,""
2024-04-10T22:00:00.000000,Denmark,Denmark,DK,35.53,64.9,94.5,89.48,entsoe.eu,false,""
2024-04-10T23:00:00.000000,Denmark,Denmark,DK,31.74,59.05,95.01,90.29,entsoe.eu,false,""
2024-04-11T00:00:00.000000,Denmark,Denmark,DK,29.78,55.53,95.52,90.65,entsoe.eu,false,""
2024-04-11T01:00:00.000000,Denmark,Denmark,DK,26.89,52.06,95.98,91.28,entsoe.eu,false,""
2024-04-11T02:00:00.000000,Denmark,Denmark,DK,22.65,45.87,96.59,92.54,entsoe.eu,false,""
2024-04-11T03:00:00.000000,Denmark,Denmark,DK,20.42,43.25,96.93,92.25,entsoe.eu,false,""
2024-04-11T04:00:00.000000,Denmark,Denmark,DK,21.04,44.13,96.76,92.26,entsoe.eu,false,""
2024-04-11T05:00:00.000000,Denmark,Denmark,DK,21.76,47.8,96.68,92.61,entsoe.eu,false,""
2024-04-11T06:00:00.000000,Denmark,Denmark,DK,20.98,46.57,96.9,93.38,entsoe.eu,false,""
2024-04-11T07:00:00.000000,Denmark,Denmark,DK,24.67,51.83,96.45,93.19,entsoe.eu,false,""
2024-04-11T08:00:00.000000,Denmark,Denmark,DK,22.11,46.86,96.82,93.26,entsoe.eu,false,""
2024-04-11T09:00:00.000000,Denmark,Denmark,DK,27.57,53.55,96.25,93.57,entsoe.eu,false,""
2024-04-11T10:00:00.000000,Denmark,Denmark,DK,35.0,64.21,95.45,93.71,entsoe.eu,false,""
2024-04-11T11:00:00.000000,Denmark,Denmark,DK,34.76,64.5,95.53,93.08,entsoe.eu,false,""
2024-04-11T12:00:00.000000,Denmark,Denmark,DK,23.26,50.77,96.86,95.18,entsoe.eu,false,""
2024-04-11T13:00:00.000000,Denmark,Denmark,DK,18.56,45.55,97.38,93.67,entsoe.eu,false,""
2024-04-11T14:00:00.000000,Denmark,Denmark,DK,20.52,47.91,97.09,93.28,entsoe.eu,false,""
2024-04-11T15:00:00.000000,Denmark,Denmark,DK,31.74,61.73,95.42,90.4,entsoe.eu,false,""
2024-04-11T16:00:00.000000,Denmark,Denmark,DK,44.13,76.58,93.48,87.22,entsoe.eu,false,""
2024-04-11T17:00:00.000000,Denmark,Denmark,DK,44.14,76.25,93.38,86.33,entsoe.eu,false,""
2024-04-11T18:00:00.000000,Denmark,Denmark,DK,44.53,77.41,93.31,85.89,entsoe.eu,false,""
2024-04-11T19:00:00.000000,Denmark,Denmark,DK,42.22,73.89,93.59,86.01,entsoe.eu,false,""
2024-04-11T20:00:00.000000,Denmark,Denmark,DK,53.05,86.2,91.63,84.06,entsoe.eu,false,""
2024-04-11T21:00:00.000000,Denmark,Denmark,DK,43.92,76.04,93.3,85.54,entsoe.eu,false,""
2024-04-11T22:00:00.000000,Denmark,Denmark,DK,35.88,67.31,94.62,85.73,entsoe.eu,false,""
2024-04-11T23:00:00.000000,Denmark,Denmark,DK,35.23,64.9,94.76,85.92,entsoe.eu,false,""
2024-04-12T00:00:00.000000,Denmark,Denmark,DK,36.27,68.43,94.56,85.39,entsoe.eu,false,""
2024-04-12T01:00:00.000000,Denmark,Denmark,DK,35.83,67.76,94.61,84.66,entsoe.eu,false,""
2024-04-12T02:00:00.000000,Denmark,Denmark,DK,36.18,67.85,94.55,84.6,entsoe.eu,false,""
2024-04-12T03:00:00.000000,Denmark,Denmark,DK,38.44,71.78,94.23,85.34,entsoe.eu,false,""
2024-04-12T04:00:00.000000,Denmark,Denmark,DK,42.9,77.41,93.56,87.86,entsoe.eu,false,""
2024-04-12T05:00:00.000000,Denmark,Denmark,DK,40.07,73.98,93.92,87.92,entsoe.eu,false,""
2024-04-12T06:00:00.000000,Denmark,Denmark,DK,42.46,79.06,93.42,88.88,entsoe.eu,false,""
2024-04-12T07:00:00.000000,Denmark,Denmark,DK,47.92,85.93,92.96,92.35,entsoe.eu,false,""
2024-04-12T08:00:00.000000,Denmark,Denmark,DK,51.54,88.27,92.16,91.8,entsoe.eu,false,""
2024-04-12T09:00:00.000000,Denmark,Denmark,DK,51.66,87.67,92.52,92.13,entsoe.eu,false,""
2024-04-12T10:00:00.000000,Denmark,Denmark,DK,59.2,96.49,91.65,91.32,entsoe.eu,false,""
2024-04-12T11:00:00.000000,Denmark,Denmark,DK,55.16,91.24,92.2,92.13,entsoe.eu,false,""
2024-04-12T12:00:00.000000,Denmark,Denmark,DK,45.06,78.97,93.4,93.33,entsoe.eu,false,""
2024-04-12T13:00:00.000000,Denmark,Denmark,DK,41.27,75.81,93.8,93.73,entsoe.eu,false,""
2024-04-12T14:00:00.000000,Denmark,Denmark,DK,35.5,69.25,94.37,94.26,entsoe.eu,false,""
2024-04-12T15:00:00.000000,Denmark,Denmark,DK,37.1,73.15,94.47,93.46,entsoe.eu,false,""
2024-04-12T16:00:00.000000,Denmark,Denmark,DK,35.52,73.26,94.74,87.88,entsoe.eu,false,""
2024-04-12T17:00:00.000000,Denmark,Denmark,DK,38.9,75.72,94.15,87.28,entsoe.eu,false,""
2024-04-12T18:00:00.000000,Denmark,Denmark,DK,42.52,82.21,93.64,86.75,entsoe.eu,false,""
2024-04-12T19:00:00.000000,Denmark,Denmark,DK,42.43,80.89,93.7,85.43,entsoe.eu,false,""
2024-04-12T20:00:00.000000,Denmark,Denmark,DK,43.51,83.88,93.55,84.75,entsoe.eu,false,""
2024-04-12T21:00:00.000000,Denmark,Denmark,DK,43.4,83.26,93.57,83.57,entsoe.eu,false,""
2024-04-12T22:00:00.000000,Denmark,Denmark,DK,37.82,75.68,94.29,83.79,entsoe.eu,false,""
2024-04-12T23:00:00.000000,Denmark,Denmark,DK,36.68,71.86,94.54,83.15,entsoe.eu,false,""
2024-04-13T00:00:00.000000,Denmark,Denmark,DK,37.77,73.83,94.39,83.1,entsoe.eu,false,""
2024-04-13T01:00:00.000000,Denmark,Denmark,DK,37.82,75.65,94.38,82.52,entsoe.eu,false,""
2024-04-13T02:00:00.000000,Denmark,Denmark,DK,39.35,74.44,94.14,83.33,entsoe.eu,false,""
2024-04-13T03:00:00.000000,Denmark,Denmark,DK,40.57,70.72,94.03,84.49,entsoe.eu,false,""
2024-04-13T04:00:00.000000,Denmark,Denmark,DK,40.37,70.08,94.04,86.02,entsoe.eu,false,""
2024-04-13T05:00:00.000000,Denmark,Denmark,DK,38.05,68.79,94.39,87.18,entsoe.eu,false,""
2024-04-13T06:00:00.000000,Denmark,Denmark,DK,42.09,75.63,93.87,88.38,entsoe.eu,false,""
2024-04-13T07:00:00.000000,Denmark,Denmark,DK,51.44,89.18,92.37,89.5,entsoe.eu,false,""
2024-04-13T08:00:00.000000,Denmark,Denmark,DK,59.4,101.26,91.08,88.86,entsoe.eu,false,""
2024-04-13T09:00:00.000000,Denmark,Denmark,DK,68.95,114.76,89.84,89.05,entsoe.eu,false,""
2024-04-13T10:00:00.000000,Denmark,Denmark,DK,65.8,111.21,90.32,90.05,entsoe.eu,false,""
2024-04-13T11:00:00.000000,Denmark,Denmark,DK,72.34,120.59,89.29,89.18,entsoe.eu,false,""
2024-04-13T12:00:00.000000,Denmark,Denmark,DK,76.17,124.98,88.86,88.77,entsoe.eu,false,""
2024-04-13T13:00:00.000000,Denmark,Denmark,DK,81.28,130.66,88.17,87.97,entsoe.eu,false,""
2024-04-13T14:00:00.000000,Denmark,Denmark,DK,75.28,121.31,88.83,88.04,entsoe.eu,false,""
2024-04-13T15:00:00.000000,Denmark,Denmark,DK,44.09,79.54,93.22,89.52,entsoe.eu,false,""
2024-04-13T16:00:00.000000,Denmark,Denmark,DK,28.28,59.27,95.52,88.98,entsoe.eu,false,""
2024-04-13T17:00:00.000000,Denmark,Denmark,DK,29.45,59.19,95.52,88.57,entsoe.eu,false,""
2024-04-13T18:00:00.000000,Denmark,Denmark,DK,31.7,60.89,95.24,88.48,entsoe.eu,false,""
2024-04-13T19:00:00.000000,Denmark,Denmark,DK,30.19,57.28,95.46,89.75,entsoe.eu,false,""
2024-04-13T20:00:00.000000,Denmark,Denmark,DK,28.55,53.53,95.82,90.91,entsoe.eu,false,""
2024-04-13T21:00:00.000000,Denmark,Denmark,DK,26.84,48.69,96.08,92.02,entsoe.eu,false,""
2024-04-13T22:00:00.000000,Denmark,Denmark,DK,35.08,57.88,95.01,92.98,entsoe.eu,false,""
2024-04-13T23:00:00.000000,Denmark,Denmark,DK,33.57,56.09,95.24,92.9,entsoe.eu,false,""
2024-04-14T00:00:00.000000,Denmark,Denmark,DK,32.33,54.24,95.42,93.03,entsoe.eu,false,""
2024-04-14T01:00:00.000000,Denmark,Denmark,DK,29.86,51.11,95.74,93.07,entsoe.eu,false,""
2024-04-14T02:00:00.000000,Denmark,Denmark,DK,27.98,49.19,95.99,92.95,entsoe.eu,false,""
2024-04-14T03:00:00.000000,Denmark,Denmark,DK,23.28,43.75,96.59,94.42,entsoe.eu,false,""
2024-04-14T04:00:00.000000,Denmark,Denmark,DK,21.49,42.24,96.85,94.18,entsoe.eu,false,""
2024-04-14T05:00:00.000000,Denmark,Denmark,DK,26.93,49.93,96.15,94.29,entsoe.eu,false,""
2024-04-14T06:00:00.000000,Denmark,Denmark,DK,24.48,47.35,96.41,96.36,entsoe.eu,false,""
2024-04-14T07:00:00.000000,Denmark,Denmark,DK,30.07,57.46,95.64,95.59,entsoe.eu,false,""
2024-04-14T08:00:00.000000,Denmark,Denmark,DK,37.09,68.41,94.57,94.52,entsoe.eu,false,""
2024-04-14T09:00:00.000000,Denmark,Denmark,DK,46.36,81.34,93.04,92.95,entsoe.eu,false,""
2024-04-14T10:00:00.000000,Denmark,Denmark,DK,52.18,89.55,92.3,92.23,entsoe.eu,false,""
2024-04-14T11:00:00.000000,Denmark,Denmark,DK,54.47,92.46,91.88,91.77,entsoe.eu,false,""
2024-04-14T12:00:00.000000,Denmark,Denmark,DK,57.14,95.75,91.53,91.43,entsoe.eu,false,""
2024-04-14T13:00:00.000000,Denmark,Denmark,DK,54.39,91.83,91.91,91.78,entsoe.eu,false,""
2024-04-14T14:00:00.000000,Denmark,Denmark,DK,48.8,81.49,93.07,92.99,entsoe.eu,false,""
2024-04-14T15:00:00.000000,Denmark,Denmark,DK,26.21,49.28,96.04,96.03,entsoe.eu,false,""
2024-04-14T16:00:00.000000,Denmark,Denmark,DK,38.31,64.74,94.23,92.46,entsoe.eu,false,""
2024-04-14T17:00:00.000000,Denmark,Denmark,DK,41.25,71.33,93.68,90.14,entsoe.eu,false,""
2024-04-14T18:00:00.000000,Denmark,Denmark,DK,42.78,76.9,93.44,89.95,entsoe.eu,false,""
2024-04-14T19:00:00.000000,Denmark,Denmark,DK,42.14,78.97,93.56,89.72,entsoe.eu,false,""
2024-04-14T20:00:00.000000,Denmark,Denmark,DK,44.93,83.15,92.81,87.11,entsoe.eu,false,""
2024-04-14T21:00:00.000000,Denmark,Denmark,DK,47.55,86.61,92.16,84.98,entsoe.eu,false,""
2024-04-14T22:00:00.000000,Denmark,Denmark,DK,52.09,94.91,91.54,83.38,entsoe.eu,false,""
2024-04-14T23:00:00.000000,Denmark,Denmark,DK,61.67,105.82,89.86,81.53,entsoe.eu,false,""
2024-04-15T00:00:00.000000,Denmark,Denmark,DK,51.4,94.76,91.65,82.97,entsoe.eu,false,""
2024-04-15T01:00:00.000000,Denmark,Denmark,DK,53.8,97.34,91.06,80.89,entsoe.eu,false,""
2024-04-15T02:00:00.000000,Denmark,Denmark,DK,66.39,114.3,87.91,76.51,entsoe.eu,false,""
2024-04-15T03:00:00.000000,Denmark,Denmark,DK,83.32,141.3,84.04,72.53,entsoe.eu,false,""
2024-04-15T04:00:00.000000,Denmark,Denmark,DK,114.07,179.93,78.36,66.27,entsoe.eu,false,""
2024-04-15T05:00:00.000000,Denmark,Denmark,DK,99.55,164.68,81.03,69.55,entsoe.eu,false,""
2024-04-15T06:00:00.000000,Denmark,Denmark,DK,85.84,145.92,84.11,73.7,entsoe.eu,false,""
2024-04-15T07:00:00.000000,Denmark,Denmark,DK,76.54,133.8,86.31,79.72,entsoe.eu,false,""
2024-04-15T08:00:00.000000,Denmark,Denmark,DK,62.1,115.64,89.59,83.2,entsoe.eu,false,""
2024-04-15T09:00:00.000000,Denmark,Denmark,DK,50.9,101.48,92.04,84.68,entsoe.eu,false,""
2024-04-15T10:00:00.000000,Denmark,Denmark,DK,45.14,94.42,93.34,86.67,entsoe.eu,false,""
