Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-03-23T13:00:00.000000,Denmark,Denmark,DK,178.76,249.03,75.92,65.27,entsoe.eu,false,""
2022-03-23T14:00:00.000000,Denmark,Denmark,DK,178.04,249.02,75.63,64.84,entsoe.eu,false,""
2022-03-23T15:00:00.000000,Denmark,Denmark,DK,189.26,262.6,73.7,62.08,entsoe.eu,false,""
2022-03-23T16:00:00.000000,Denmark,Denmark,DK,218.15,294.12,70.39,59.07,entsoe.eu,false,""
2022-03-23T17:00:00.000000,Denmark,Denmark,DK,224.44,301.5,69.39,58.13,entsoe.eu,false,""
2022-03-23T18:00:00.000000,Denmark,Denmark,DK,227.14,303.6,68.86,57.63,entsoe.eu,false,""
2022-03-23T19:00:00.000000,Denmark,Denmark,DK,220.81,295.97,69.86,58.44,entsoe.eu,false,""
2022-03-23T20:00:00.000000,Denmark,Denmark,DK,224.77,298.34,70.27,59.01,entsoe.eu,false,""
2022-03-23T21:00:00.000000,Denmark,Denmark,DK,237.18,313.07,66.3,55.39,entsoe.eu,false,""
2022-03-23T22:00:00.000000,Denmark,Denmark,DK,223.98,299.45,69.03,57.06,entsoe.eu,false,""
2022-03-23T23:00:00.000000,Denmark,Denmark,DK,225.78,300.2,68.77,56.69,entsoe.eu,false,""
2022-03-24T00:00:00.000000,Denmark,Denmark,DK,228.72,302.25,68.31,56.41,entsoe.eu,false,""
2022-03-24T01:00:00.000000,Denmark,Denmark,DK,229.66,303.19,68.25,56.55,entsoe.eu,false,""
2022-03-24T02:00:00.000000,Denmark,Denmark,DK,208.87,278.59,73.3,60.93,entsoe.eu,false,""
2022-03-24T03:00:00.000000,Denmark,Denmark,DK,203.5,272.72,73.57,60.96,entsoe.eu,false,""
2022-03-24T04:00:00.000000,Denmark,Denmark,DK,216.31,287.72,70.79,58.75,entsoe.eu,false,""
2022-03-24T05:00:00.000000,Denmark,Denmark,DK,221.8,295.09,69.92,58.19,entsoe.eu,false,""
2022-03-24T06:00:00.000000,Denmark,Denmark,DK,217.03,291.44,69.19,58.65,entsoe.eu,false,""
2022-03-24T07:00:00.000000,Denmark,Denmark,DK,225.4,298.21,67.81,58.62,entsoe.eu,false,""
2022-03-24T08:00:00.000000,Denmark,Denmark,DK,217.57,289.47,68.37,59.65,entsoe.eu,false,""
2022-03-24T09:00:00.000000,Denmark,Denmark,DK,178.58,246.76,75.32,66.28,entsoe.eu,false,""
2022-03-24T10:00:00.000000,Denmark,Denmark,DK,172.86,241.25,76.62,67.05,entsoe.eu,false,""
2022-03-24T11:00:00.000000,Denmark,Denmark,DK,176.17,247.61,76.19,66.71,entsoe.eu,false,""
2022-03-24T12:00:00.000000,Denmark,Denmark,DK,163.01,230.46,78.05,68.78,entsoe.eu,false,""
2022-03-24T13:00:00.000000,Denmark,Denmark,DK,158.27,223.94,78.61,69.77,entsoe.eu,false,""
2022-03-24T14:00:00.000000,Denmark,Denmark,DK,167.21,233.68,77.09,68.16,entsoe.eu,false,""
2022-03-24T15:00:00.000000,Denmark,Denmark,DK,176.34,244.59,75.15,66.1,entsoe.eu,false,""
2022-03-24T16:00:00.000000,Denmark,Denmark,DK,185.55,256.52,73.74,63.54,entsoe.eu,false,""
2022-03-24T17:00:00.000000,Denmark,Denmark,DK,193.36,266.74,72.11,62.14,entsoe.eu,false,""
2022-03-24T18:00:00.000000,Denmark,Denmark,DK,189.9,260.5,72.98,63.28,entsoe.eu,false,""
2022-03-24T19:00:00.000000,Denmark,Denmark,DK,184.55,253.12,74.05,63.67,entsoe.eu,false,""
2022-03-24T20:00:00.000000,Denmark,Denmark,DK,182.98,250.6,74.59,64.67,entsoe.eu,false,""
2022-03-24T21:00:00.000000,Denmark,Denmark,DK,182.71,249.86,74.8,65.04,entsoe.eu,false,""
2022-03-24T22:00:00.000000,Denmark,Denmark,DK,179.19,244.62,76.09,65.9,entsoe.eu,false,""
2022-03-24T23:00:00.000000,Denmark,Denmark,DK,147.81,207.96,81.13,69.31,entsoe.eu,false,""
2022-03-25T00:00:00.000000,Denmark,Denmark,DK,167.45,228.57,78.4,67.21,entsoe.eu,false,""
2022-03-25T01:00:00.000000,Denmark,Denmark,DK,171.47,233.59,78.47,66.93,entsoe.eu,false,""
2022-03-25T02:00:00.000000,Denmark,Denmark,DK,160.81,223.11,79.51,67.89,entsoe.eu,false,""
2022-03-25T03:00:00.000000,Denmark,Denmark,DK,164.83,227.21,78.55,67.8,entsoe.eu,false,""
2022-03-25T04:00:00.000000,Denmark,Denmark,DK,169.45,231.29,77.76,67.83,entsoe.eu,false,""
2022-03-25T05:00:00.000000,Denmark,Denmark,DK,164.1,226.24,77.6,68.72,entsoe.eu,false,""
2022-03-25T06:00:00.000000,Denmark,Denmark,DK,164.67,227.97,76.63,68.45,entsoe.eu,false,""
2022-03-25T07:00:00.000000,Denmark,Denmark,DK,171.8,233.68,76.07,68.54,entsoe.eu,false,""
2022-03-25T08:00:00.000000,Denmark,Denmark,DK,151.74,212.12,80.03,72.29,entsoe.eu,false,""
2022-03-25T09:00:00.000000,Denmark,Denmark,DK,115.38,171.85,85.28,77.78,entsoe.eu,false,""
2022-03-25T10:00:00.000000,Denmark,Denmark,DK,110.33,164.37,85.86,78.28,entsoe.eu,false,""
2022-03-25T11:00:00.000000,Denmark,Denmark,DK,111.69,162.47,85.39,76.79,entsoe.eu,false,""
2022-03-25T12:00:00.000000,Denmark,Denmark,DK,112.51,161.54,85.55,76.27,entsoe.eu,false,""
2022-03-25T13:00:00.000000,Denmark,Denmark,DK,109.64,157.98,86.13,76.44,entsoe.eu,false,""
2022-03-25T14:00:00.000000,Denmark,Denmark,DK,103.19,152.83,87.01,78.94,entsoe.eu,false,""
2022-03-25T15:00:00.000000,Denmark,Denmark,DK,102.82,149.53,86.95,78.52,entsoe.eu,false,""
2022-03-25T16:00:00.000000,Denmark,Denmark,DK,100.94,144.67,87.08,79.02,entsoe.eu,false,""
2022-03-25T17:00:00.000000,Denmark,Denmark,DK,97.1,141.27,87.5,79.97,entsoe.eu,false,""
2022-03-25T18:00:00.000000,Denmark,Denmark,DK,106.21,151.35,86.38,79.33,entsoe.eu,false,""
2022-03-25T19:00:00.000000,Denmark,Denmark,DK,105.94,151.71,86.48,78.16,entsoe.eu,false,""
2022-03-25T20:00:00.000000,Denmark,Denmark,DK,95.46,140.62,87.8,78.52,entsoe.eu,false,""
2022-03-25T21:00:00.000000,Denmark,Denmark,DK,98.37,142.52,87.49,77.76,entsoe.eu,false,""
2022-03-25T22:00:00.000000,Denmark,Denmark,DK,92.79,133.23,88.13,78.26,entsoe.eu,false,""
2022-03-25T23:00:00.000000,Denmark,Denmark,DK,66.34,103.58,91.47,80.98,entsoe.eu,false,""
2022-03-26T00:00:00.000000,Denmark,Denmark,DK,58.92,97.53,92.37,82.14,entsoe.eu,false,""
2022-03-26T01:00:00.000000,Denmark,Denmark,DK,60.61,97.09,92.17,82.09,entsoe.eu,false,""
2022-03-26T02:00:00.000000,Denmark,Denmark,DK,65.94,97.41,91.49,82.27,entsoe.eu,false,""
2022-03-26T03:00:00.000000,Denmark,Denmark,DK,62.94,94.32,91.87,81.99,entsoe.eu,false,""
2022-03-26T04:00:00.000000,Denmark,Denmark,DK,70.7,106.83,90.91,80.17,entsoe.eu,false,""
2022-03-26T05:00:00.000000,Denmark,Denmark,DK,74.75,116.21,90.39,78.35,entsoe.eu,false,""
2022-03-26T06:00:00.000000,Denmark,Denmark,DK,90.41,133.6,88.73,76.48,entsoe.eu,false,""
2022-03-26T07:00:00.000000,Denmark,Denmark,DK,91.95,134.47,88.56,76.87,entsoe.eu,false,""
2022-03-26T08:00:00.000000,Denmark,Denmark,DK,97.56,146.74,87.68,77.46,entsoe.eu,false,""
2022-03-26T09:00:00.000000,Denmark,Denmark,DK,89.3,134.32,88.67,78.6,entsoe.eu,false,""
2022-03-26T10:00:00.000000,Denmark,Denmark,DK,107.41,161.73,85.77,77.75,entsoe.eu,false,""
2022-03-26T11:00:00.000000,Denmark,Denmark,DK,108.94,160.18,85.46,76.48,entsoe.eu,false,""
2022-03-26T12:00:00.000000,Denmark,Denmark,DK,107.01,159.58,85.67,74.37,entsoe.eu,false,""
2022-03-26T13:00:00.000000,Denmark,Denmark,DK,132.12,186.18,82.33,71.0,entsoe.eu,false,""
2022-03-26T14:00:00.000000,Denmark,Denmark,DK,170.74,230.49,77.42,67.2,entsoe.eu,false,""
2022-03-26T15:00:00.000000,Denmark,Denmark,DK,195.82,266.84,73.4,65.47,entsoe.eu,false,""
2022-03-26T16:00:00.000000,Denmark,Denmark,DK,201.75,271.18,72.74,61.6,entsoe.eu,false,""
2022-03-26T17:00:00.000000,Denmark,Denmark,DK,201.99,271.03,72.82,62.11,entsoe.eu,false,""
2022-03-26T18:00:00.000000,Denmark,Denmark,DK,209.74,277.96,71.81,63.78,entsoe.eu,false,""
2022-03-26T19:00:00.000000,Denmark,Denmark,DK,226.29,298.29,68.49,61.27,entsoe.eu,false,""
2022-03-26T20:00:00.000000,Denmark,Denmark,DK,210.23,281.72,71.48,61.98,entsoe.eu,false,""
2022-03-26T21:00:00.000000,Denmark,Denmark,DK,224.68,299.01,70.24,60.83,entsoe.eu,false,""
2022-03-26T22:00:00.000000,Denmark,Denmark,DK,235.16,305.41,68.26,58.25,entsoe.eu,false,""
2022-03-26T23:00:00.000000,Denmark,Denmark,DK,200.43,270.76,73.9,62.03,entsoe.eu,false,""
2022-03-27T00:00:00.000000,Denmark,Denmark,DK,185.77,254.74,75.97,62.75,entsoe.eu,false,""
2022-03-27T01:00:00.000000,Denmark,Denmark,DK,259.38,331.39,66.46,63.73,entsoe.eu,false,""
2022-03-27T02:00:00.000000,Denmark,Denmark,DK,175.43,242.24,77.49,63.48,entsoe.eu,false,""
2022-03-27T03:00:00.000000,Denmark,Denmark,DK,168.87,234.11,78.05,64.4,entsoe.eu,false,""
2022-03-27T04:00:00.000000,Denmark,Denmark,DK,171.65,236.15,77.81,64.35,entsoe.eu,false,""
2022-03-27T05:00:00.000000,Denmark,Denmark,DK,162.9,227.33,79.03,66.77,entsoe.eu,false,""
2022-03-27T06:00:00.000000,Denmark,Denmark,DK,159.78,222.1,79.44,67.31,entsoe.eu,false,""
2022-03-27T07:00:00.000000,Denmark,Denmark,DK,148.92,210.66,80.81,69.79,entsoe.eu,false,""
2022-03-27T08:00:00.000000,Denmark,Denmark,DK,151.79,213.77,80.69,70.17,entsoe.eu,false,""
2022-03-27T09:00:00.000000,Denmark,Denmark,DK,127.41,180.36,83.98,74.92,entsoe.eu,false,""
2022-03-27T10:00:00.000000,Denmark,Denmark,DK,103.39,152.88,86.58,76.39,entsoe.eu,false,""
2022-03-27T11:00:00.000000,Denmark,Denmark,DK,81.1,124.74,89.34,79.73,entsoe.eu,false,""
2022-03-27T12:00:00.000000,Denmark,Denmark,DK,79.14,124.59,89.39,80.39,entsoe.eu,false,""
2022-03-27T13:00:00.000000,Denmark,Denmark,DK,77.3,124.68,89.2,80.74,entsoe.eu,false,""
2022-03-27T14:00:00.000000,Denmark,Denmark,DK,95.41,143.06,87.29,78.69,entsoe.eu,false,""
2022-03-27T15:00:00.000000,Denmark,Denmark,DK,143.26,196.74,81.41,73.87,entsoe.eu,false,""
2022-03-27T16:00:00.000000,Denmark,Denmark,DK,157.9,215.1,79.52,72.06,entsoe.eu,false,""
2022-03-27T17:00:00.000000,Denmark,Denmark,DK,146.57,200.37,80.95,72.68,entsoe.eu,false,""
2022-03-27T18:00:00.000000,Denmark,Denmark,DK,148.02,201.3,80.81,72.47,entsoe.eu,false,""
2022-03-27T19:00:00.000000,Denmark,Denmark,DK,138.42,190.92,81.99,73.43,entsoe.eu,false,""
2022-03-27T20:00:00.000000,Denmark,Denmark,DK,120.79,172.34,84.21,75.88,entsoe.eu,false,""
2022-03-27T21:00:00.000000,Denmark,Denmark,DK,112.33,161.54,85.16,75.56,entsoe.eu,false,""
2022-03-27T22:00:00.000000,Denmark,Denmark,DK,103.48,152.22,86.25,76.39,entsoe.eu,false,""
2022-03-27T23:00:00.000000,Denmark,Denmark,DK,107.66,154.1,85.78,75.98,entsoe.eu,false,""
2022-03-28T00:00:00.000000,Denmark,Denmark,DK,106.24,150.26,85.88,76.44,entsoe.eu,false,""
2022-03-28T01:00:00.000000,Denmark,Denmark,DK,100.3,144.24,86.29,76.93,entsoe.eu,false,""
2022-03-28T02:00:00.000000,Denmark,Denmark,DK,106.26,149.74,85.57,75.97,entsoe.eu,false,""
2022-03-28T03:00:00.000000,Denmark,Denmark,DK,91.85,133.49,87.38,77.65,entsoe.eu,false,""
2022-03-28T04:00:00.000000,Denmark,Denmark,DK,96.13,138.55,87.04,78.14,entsoe.eu,false,""
2022-03-28T05:00:00.000000,Denmark,Denmark,DK,102.94,150.05,86.28,78.65,entsoe.eu,false,""
2022-03-28T06:00:00.000000,Denmark,Denmark,DK,117.85,167.42,84.28,78.58,entsoe.eu,false,""
2022-03-28T07:00:00.000000,Denmark,Denmark,DK,78.67,126.42,89.21,81.72,entsoe.eu,false,""
2022-03-28T08:00:00.000000,Denmark,Denmark,DK,52.24,96.53,92.76,85.69,entsoe.eu,false,""
2022-03-28T09:00:00.000000,Denmark,Denmark,DK,49.15,88.67,93.19,86.28,entsoe.eu,false,""
2022-03-28T10:00:00.000000,Denmark,Denmark,DK,38.14,75.17,94.61,87.37,entsoe.eu,false,""
2022-03-28T11:00:00.000000,Denmark,Denmark,DK,34.41,72.14,95.05,88.08,entsoe.eu,false,""
2022-03-28T12:00:00.000000,Denmark,Denmark,DK,32.38,68.67,95.29,88.73,entsoe.eu,false,""
2022-03-28T13:00:00.000000,Denmark,Denmark,DK,34.71,70.63,94.95,89.19,entsoe.eu,false,""
2022-03-28T14:00:00.000000,Denmark,Denmark,DK,34.36,68.86,94.94,89.0,entsoe.eu,false,""
2022-03-28T15:00:00.000000,Denmark,Denmark,DK,42.76,78.65,93.97,87.79,entsoe.eu,false,""
2022-03-28T16:00:00.000000,Denmark,Denmark,DK,50.55,89.79,93.01,86.1,entsoe.eu,false,""
2022-03-28T17:00:00.000000,Denmark,Denmark,DK,54.77,96.7,92.48,84.28,entsoe.eu,false,""
2022-03-28T18:00:00.000000,Denmark,Denmark,DK,69.99,116.27,90.63,82.26,entsoe.eu,false,""
2022-03-28T19:00:00.000000,Denmark,Denmark,DK,74.12,120.16,90.11,81.52,entsoe.eu,false,""
2022-03-28T20:00:00.000000,Denmark,Denmark,DK,75.35,122.01,89.68,80.37,entsoe.eu,false,""
2022-03-28T21:00:00.000000,Denmark,Denmark,DK,76.96,123.74,89.34,79.07,entsoe.eu,false,""
2022-03-28T22:00:00.000000,Denmark,Denmark,DK,98.55,149.23,86.76,76.37,entsoe.eu,false,""
2022-03-28T23:00:00.000000,Denmark,Denmark,DK,103.29,156.92,86.11,75.94,entsoe.eu,false,""
2022-03-29T00:00:00.000000,Denmark,Denmark,DK,112.71,168.06,84.96,74.24,entsoe.eu,false,""
2022-03-29T01:00:00.000000,Denmark,Denmark,DK,146.03,202.14,80.86,69.96,entsoe.eu,false,""
2022-03-29T02:00:00.000000,Denmark,Denmark,DK,167.87,227.84,77.43,66.59,entsoe.eu,false,""
2022-03-29T03:00:00.000000,Denmark,Denmark,DK,171.27,232.02,77.19,67.2,entsoe.eu,false,""
2022-03-29T04:00:00.000000,Denmark,Denmark,DK,187.48,249.9,74.41,65.22,entsoe.eu,false,""
2022-03-29T05:00:00.000000,Denmark,Denmark,DK,193.92,259.63,72.76,64.79,entsoe.eu,false,""
2022-03-29T06:00:00.000000,Denmark,Denmark,DK,195.04,262.42,72.32,64.33,entsoe.eu,false,""
2022-03-29T07:00:00.000000,Denmark,Denmark,DK,196.14,264.16,71.95,65.01,entsoe.eu,false,""
2022-03-29T08:00:00.000000,Denmark,Denmark,DK,179.87,245.47,74.41,66.8,entsoe.eu,false,""
2022-03-29T09:00:00.000000,Denmark,Denmark,DK,189.38,256.56,73.61,67.52,entsoe.eu,false,""
2022-03-29T10:00:00.000000,Denmark,Denmark,DK,199.85,267.44,72.81,67.89,entsoe.eu,false,""
2022-03-29T11:00:00.000000,Denmark,Denmark,DK,200.6,265.7,72.79,69.24,entsoe.eu,false,""
2022-03-29T12:00:00.000000,Denmark,Denmark,DK,195.0,259.04,73.47,70.88,entsoe.eu,false,""
2022-03-29T13:00:00.000000,Denmark,Denmark,DK,196.78,258.95,73.22,70.16,entsoe.eu,false,""
2022-03-29T14:00:00.000000,Denmark,Denmark,DK,207.28,271.73,71.87,65.19,entsoe.eu,false,""
2022-03-29T15:00:00.000000,Denmark,Denmark,DK,195.05,259.2,73.28,65.46,entsoe.eu,false,""
2022-03-29T16:00:00.000000,Denmark,Denmark,DK,197.91,263.27,72.41,64.03,entsoe.eu,false,""
2022-03-29T17:00:00.000000,Denmark,Denmark,DK,204.4,273.45,71.08,62.71,entsoe.eu,false,""
2022-03-29T18:00:00.000000,Denmark,Denmark,DK,216.36,287.28,69.76,61.77,entsoe.eu,false,""
2022-03-29T19:00:00.000000,Denmark,Denmark,DK,208.35,278.92,71.14,62.37,entsoe.eu,false,""
2022-03-29T20:00:00.000000,Denmark,Denmark,DK,205.35,275.21,71.8,63.14,entsoe.eu,false,""
2022-03-29T21:00:00.000000,Denmark,Denmark,DK,235.57,309.75,67.7,57.61,entsoe.eu,false,""
2022-03-29T22:00:00.000000,Denmark,Denmark,DK,223.33,293.43,70.82,57.31,entsoe.eu,false,""
2022-03-29T23:00:00.000000,Denmark,Denmark,DK,245.92,320.1,68.03,54.69,entsoe.eu,false,""
2022-03-30T00:00:00.000000,Denmark,Denmark,DK,243.1,318.78,67.81,54.66,entsoe.eu,false,""
2022-03-30T01:00:00.000000,Denmark,Denmark,DK,233.45,308.94,69.16,55.99,entsoe.eu,false,""
2022-03-30T02:00:00.000000,Denmark,Denmark,DK,228.91,303.27,69.86,57.46,entsoe.eu,false,""
2022-03-30T03:00:00.000000,Denmark,Denmark,DK,208.85,279.51,72.19,59.78,entsoe.eu,false,""
2022-03-30T04:00:00.000000,Denmark,Denmark,DK,229.49,302.94,68.78,57.77,entsoe.eu,false,""
2022-03-30T05:00:00.000000,Denmark,Denmark,DK,258.52,339.09,63.53,55.98,entsoe.eu,false,""
2022-03-30T06:00:00.000000,Denmark,Denmark,DK,249.33,328.94,65.06,57.5,entsoe.eu,false,""
2022-03-30T07:00:00.000000,Denmark,Denmark,DK,225.19,302.11,68.04,60.35,entsoe.eu,false,""
2022-03-30T08:00:00.000000,Denmark,Denmark,DK,196.32,264.89,73.0,66.9,entsoe.eu,false,""
2022-03-30T09:00:00.000000,Denmark,Denmark,DK,181.22,246.48,76.0,70.43,entsoe.eu,false,""
2022-03-30T10:00:00.000000,Denmark,Denmark,DK,165.37,226.78,78.69,72.98,entsoe.eu,false,""
2022-03-30T11:00:00.000000,Denmark,Denmark,DK,157.87,218.09,79.64,73.83,entsoe.eu,false,""
2022-03-30T12:00:00.000000,Denmark,Denmark,DK,171.11,232.73,78.12,69.45,entsoe.eu,false,""
2022-03-30T13:00:00.000000,Denmark,Denmark,DK,165.93,227.78,78.28,70.05,entsoe.eu,false,""
2022-03-30T14:00:00.000000,Denmark,Denmark,DK,154.25,215.02,79.2,69.61,entsoe.eu,false,""
2022-03-30T15:00:00.000000,Denmark,Denmark,DK,161.69,224.06,77.48,67.93,entsoe.eu,false,""
2022-03-30T16:00:00.000000,Denmark,Denmark,DK,166.01,229.16,76.61,67.43,entsoe.eu,false,""
2022-03-30T17:00:00.000000,Denmark,Denmark,DK,165.6,228.49,76.97,68.02,entsoe.eu,false,""
2022-03-30T18:00:00.000000,Denmark,Denmark,DK,158.55,219.01,78.42,70.21,entsoe.eu,false,""
2022-03-30T19:00:00.000000,Denmark,Denmark,DK,146.91,206.49,79.97,71.3,entsoe.eu,false,""
2022-03-30T20:00:00.000000,Denmark,Denmark,DK,143.29,202.76,81.01,71.82,entsoe.eu,false,""
2022-03-30T21:00:00.000000,Denmark,Denmark,DK,164.17,226.02,78.69,69.97,entsoe.eu,false,""
2022-03-30T22:00:00.000000,Denmark,Denmark,DK,161.2,221.7,79.11,69.65,entsoe.eu,false,""
2022-03-30T23:00:00.000000,Denmark,Denmark,DK,150.38,209.23,80.17,70.05,entsoe.eu,false,""
2022-03-31T00:00:00.000000,Denmark,Denmark,DK,160.78,225.24,77.99,67.3,entsoe.eu,false,""
2022-03-31T01:00:00.000000,Denmark,Denmark,DK,203.4,270.63,72.71,63.76,entsoe.eu,false,""
2022-03-31T02:00:00.000000,Denmark,Denmark,DK,196.51,262.78,73.53,65.04,entsoe.eu,false,""
2022-03-31T03:00:00.000000,Denmark,Denmark,DK,168.94,232.14,76.84,68.69,entsoe.eu,false,""
2022-03-31T04:00:00.000000,Denmark,Denmark,DK,151.07,207.65,78.75,71.97,entsoe.eu,false,""
2022-03-31T05:00:00.000000,Denmark,Denmark,DK,166.06,223.03,76.85,73.64,entsoe.eu,false,""
2022-03-31T06:00:00.000000,Denmark,Denmark,DK,179.57,239.71,75.2,70.55,entsoe.eu,false,""
2022-03-31T07:00:00.000000,Denmark,Denmark,DK,147.08,204.66,78.95,72.72,entsoe.eu,false,""
2022-03-31T08:00:00.000000,Denmark,Denmark,DK,146.9,204.11,79.48,72.08,entsoe.eu,false,""
2022-03-31T09:00:00.000000,Denmark,Denmark,DK,140.78,196.59,80.69,72.86,entsoe.eu,false,""
2022-03-31T10:00:00.000000,Denmark,Denmark,DK,176.2,240.4,76.51,70.17,entsoe.eu,false,""
2022-03-31T11:00:00.000000,Denmark,Denmark,DK,177.9,242.68,76.36,70.14,entsoe.eu,false,""
2022-03-31T12:00:00.000000,Denmark,Denmark,DK,178.72,243.58,76.75,70.43,entsoe.eu,false,""
2022-03-31T13:00:00.000000,Denmark,Denmark,DK,176.86,239.06,76.83,70.17,entsoe.eu,false,""
2022-03-31T14:00:00.000000,Denmark,Denmark,DK,193.18,256.51,75.01,69.05,entsoe.eu,false,""
2022-03-31T15:00:00.000000,Denmark,Denmark,DK,225.32,292.02,70.82,65.96,entsoe.eu,false,""
2022-03-31T16:00:00.000000,Denmark,Denmark,DK,228.41,297.14,69.93,64.77,entsoe.eu,false,""
2022-03-31T17:00:00.000000,Denmark,Denmark,DK,183.1,244.21,75.19,65.86,entsoe.eu,false,""
2022-03-31T18:00:00.000000,Denmark,Denmark,DK,204.1,270.59,73.39,65.55,entsoe.eu,false,""
2022-03-31T19:00:00.000000,Denmark,Denmark,DK,186.76,250.13,76.27,68.34,entsoe.eu,false,""
2022-03-31T20:00:00.000000,Denmark,Denmark,DK,218.13,284.1,73.38,69.52,entsoe.eu,false,""
2022-03-31T21:00:00.000000,Denmark,Denmark,DK,227.64,294.75,72.47,70.04,entsoe.eu,false,""
2022-03-31T22:00:00.000000,Denmark,Denmark,DK,189.9,255.99,77.1,71.76,entsoe.eu,false,""
2022-03-31T23:00:00.000000,Denmark,Denmark,DK,162.84,228.19,80.28,72.61,entsoe.eu,false,""
2022-04-01T00:00:00.000000,Denmark,Denmark,DK,191.73,257.45,76.87,69.15,entsoe.eu,false,""
2022-04-01T01:00:00.000000,Denmark,Denmark,DK,178.89,244.68,78.19,72.05,entsoe.eu,false,""
2022-04-01T02:00:00.000000,Denmark,Denmark,DK,176.48,241.79,78.71,71.62,entsoe.eu,false,""
2022-04-01T03:00:00.000000,Denmark,Denmark,DK,206.08,271.28,74.88,67.69,entsoe.eu,false,""
2022-04-01T04:00:00.000000,Denmark,Denmark,DK,214.77,283.2,72.65,67.93,entsoe.eu,false,""
2022-04-01T05:00:00.000000,Denmark,Denmark,DK,224.89,292.76,71.06,67.81,entsoe.eu,false,""
2022-04-01T06:00:00.000000,Denmark,Denmark,DK,239.58,308.68,68.94,67.21,entsoe.eu,false,""
2022-04-01T07:00:00.000000,Denmark,Denmark,DK,211.21,278.96,72.44,69.49,entsoe.eu,false,""
2022-04-01T08:00:00.000000,Denmark,Denmark,DK,169.62,231.99,77.7,73.01,entsoe.eu,false,""
2022-04-01T09:00:00.000000,Denmark,Denmark,DK,171.43,232.87,78.34,73.75,entsoe.eu,false,""
2022-04-01T10:00:00.000000,Denmark,Denmark,DK,150.68,210.79,80.99,74.76,entsoe.eu,false,""
2022-04-01T11:00:00.000000,Denmark,Denmark,DK,138.65,198.74,82.64,75.85,entsoe.eu,false,""
2022-04-01T12:00:00.000000,Denmark,Denmark,DK,133.91,192.79,83.19,76.28,entsoe.eu,false,""
2022-04-01T13:00:00.000000,Denmark,Denmark,DK,140.26,195.64,82.83,76.16,entsoe.eu,false,""
2022-04-01T14:00:00.000000,Denmark,Denmark,DK,135.47,187.78,83.4,75.78,entsoe.eu,false,""
2022-04-01T15:00:00.000000,Denmark,Denmark,DK,139.85,195.33,82.24,75.37,entsoe.eu,false,""
2022-04-01T16:00:00.000000,Denmark,Denmark,DK,141.81,199.2,81.62,74.66,entsoe.eu,false,""
2022-04-01T17:00:00.000000,Denmark,Denmark,DK,172.43,231.75,77.58,70.75,entsoe.eu,false,""
2022-04-01T18:00:00.000000,Denmark,Denmark,DK,167.09,230.89,78.34,70.02,entsoe.eu,false,""
2022-04-01T19:00:00.000000,Denmark,Denmark,DK,192.04,256.34,75.96,67.88,entsoe.eu,false,""
2022-04-01T20:00:00.000000,Denmark,Denmark,DK,187.37,249.05,76.71,67.36,entsoe.eu,false,""
2022-04-01T21:00:00.000000,Denmark,Denmark,DK,192.03,256.58,76.48,67.93,entsoe.eu,false,""
2022-04-01T22:00:00.000000,Denmark,Denmark,DK,191.77,257.01,77.2,67.21,entsoe.eu,false,""
2022-04-01T23:00:00.000000,Denmark,Denmark,DK,209.61,275.98,75.51,65.08,entsoe.eu,false,""
2022-04-02T00:00:00.000000,Denmark,Denmark,DK,224.81,292.65,73.95,63.0,entsoe.eu,false,""
2022-04-02T01:00:00.000000,Denmark,Denmark,DK,207.39,275.71,75.6,64.85,entsoe.eu,false,""
2022-04-02T02:00:00.000000,Denmark,Denmark,DK,216.74,285.18,74.62,64.23,entsoe.eu,false,""
2022-04-02T03:00:00.000000,Denmark,Denmark,DK,214.62,281.9,74.75,64.59,entsoe.eu,false,""
2022-04-02T04:00:00.000000,Denmark,Denmark,DK,224.93,295.5,73.45,63.69,entsoe.eu,false,""
2022-04-02T05:00:00.000000,Denmark,Denmark,DK,247.99,320.77,69.93,60.74,entsoe.eu,false,""
2022-04-02T06:00:00.000000,Denmark,Denmark,DK,235.14,312.16,70.37,62.88,entsoe.eu,false,""
2022-04-02T07:00:00.000000,Denmark,Denmark,DK,215.16,291.27,72.7,66.18,entsoe.eu,false,""
2022-04-02T08:00:00.000000,Denmark,Denmark,DK,175.43,247.96,77.57,70.38,entsoe.eu,false,""
2022-04-02T09:00:00.000000,Denmark,Denmark,DK,175.77,243.99,76.86,70.61,entsoe.eu,false,""
2022-04-02T10:00:00.000000,Denmark,Denmark,DK,164.98,235.15,77.68,69.81,entsoe.eu,false,""
2022-04-02T11:00:00.000000,Denmark,Denmark,DK,156.3,226.28,78.5,69.89,entsoe.eu,false,""
2022-04-02T12:00:00.000000,Denmark,Denmark,DK,158.04,226.66,78.24,67.8,entsoe.eu,false,""
2022-04-02T13:00:00.000000,Denmark,Denmark,DK,160.75,232.66,79.07,68.27,entsoe.eu,false,""
2022-04-02T14:00:00.000000,Denmark,Denmark,DK,157.27,233.7,79.27,68.43,entsoe.eu,false,""
2022-04-02T15:00:00.000000,Denmark,Denmark,DK,175.73,250.28,76.39,63.35,entsoe.eu,false,""
