ConsumptionkWh,HeatingCategory,HousingCategory,Municipality,MunicipalityCode,RegionName,TimeDK,TimeUTC
33.53,Elvarme eller varmepumpe,Andet,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
919.263,Andet,Etageejendom,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
66.625,Elvarme eller varmepumpe,Etageejendom,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
20.62,Andet,Fritidshuse,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
113.66,Elvarme eller varmepumpe,Fritidshuse,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
3976.726,Andet,Parcel- og rækkehuse,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2870.001,Elvarme eller varmepumpe,Parcel- og rækkehuse,Svendborg,479,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
337.536,Andet,Andet,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
36.294,Elvarme eller varmepumpe,Andet,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
173.734,Andet,Etageejendom,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
13.822,Elvarme eller varmepumpe,Etageejendom,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
36.153,Andet,Fritidshuse,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
596.237,Elvarme eller varmepumpe,Fritidshuse,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2409.453,Andet,Parcel- og rækkehuse,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1189.536,Elvarme eller varmepumpe,Parcel- og rækkehuse,Nordfyns,480,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
345.16,Andet,Andet,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
61.49,Elvarme eller varmepumpe,Andet,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
97.29,Andet,Etageejendom,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
13.67,Elvarme eller varmepumpe,Etageejendom,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
18.5,Andet,Fritidshuse,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
428.94,Elvarme eller varmepumpe,Fritidshuse,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1090.45,Andet,Parcel- og rækkehuse,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
917.76,Elvarme eller varmepumpe,Parcel- og rækkehuse,Langeland,482,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
77.082,Andet,Andet,Ærø,492,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
33.361,Andet,Etageejendom,Ærø,492,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
6.235,Andet,Fritidshuse,Ærø,492,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
528.724,Andet,Parcel- og rækkehuse,Ærø,492,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
603.101,Elvarme eller varmepumpe,Ukendt,Ærø,492,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
388.43,Andet,Andet,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
18.334,Elvarme eller varmepumpe,Andet,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1016.019,Andet,Etageejendom,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
45.171,Elvarme eller varmepumpe,Etageejendom,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
20.554,Andet,Fritidshuse,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
425.242,Elvarme eller varmepumpe,Fritidshuse,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
3848.238,Andet,Parcel- og rækkehuse,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1741.589,Elvarme eller varmepumpe,Parcel- og rækkehuse,Haderslev,510,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
290.665,Andet,Andet,Billund,530,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
285.789,Andet,Etageejendom,Billund,530,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
269.9,Andet,Fritidshuse,Billund,530,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2269.861,Andet,Parcel- og rækkehuse,Billund,530,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
660.055,Elvarme eller varmepumpe,Ukendt,Billund,530,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
325.27,Andet,Andet,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
42.367,Elvarme eller varmepumpe,Andet,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
981.959,Andet,Etageejendom,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
47.561,Elvarme eller varmepumpe,Etageejendom,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
33.212,Andet,Fritidshuse,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
770.808,Elvarme eller varmepumpe,Fritidshuse,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
5507.9,Andet,Parcel- og rækkehuse,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2344.25,Elvarme eller varmepumpe,Parcel- og rækkehuse,Sønderborg,540,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
498.137,Andet,Andet,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
74.054,Elvarme eller varmepumpe,Andet,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
361.409,Andet,Etageejendom,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
71.095,Elvarme eller varmepumpe,Etageejendom,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
25.762,Andet,Fritidshuse,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
996.757,Elvarme eller varmepumpe,Fritidshuse,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2854.297,Andet,Parcel- og rækkehuse,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2091.533,Elvarme eller varmepumpe,Parcel- og rækkehuse,Tønder,550,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
553.262,Andet,Andet,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
34.003,Elvarme eller varmepumpe,Andet,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2433.452,Andet,Etageejendom,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
33.865,Elvarme eller varmepumpe,Etageejendom,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
8.303,Andet,Fritidshuse,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
122.344,Elvarme eller varmepumpe,Fritidshuse,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
8675.72,Andet,Parcel- og rækkehuse,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1686.461,Elvarme eller varmepumpe,Parcel- og rækkehuse,Esbjerg,561,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
44.6,Andet,Andet,Fanø,563,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
16.527,Andet,Etageejendom,Fanø,563,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
34.465,Andet,Fritidshuse,Fanø,563,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
291.208,Andet,Parcel- og rækkehuse,Fanø,563,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1132.594,Elvarme eller varmepumpe,Ukendt,Fanø,563,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
810.917,Andet,Andet,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
104.43,Elvarme eller varmepumpe,Andet,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
465.888,Andet,Etageejendom,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
28.008,Elvarme eller varmepumpe,Etageejendom,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
75.622,Andet,Fritidshuse,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
4360.917,Elvarme eller varmepumpe,Fritidshuse,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
3894.229,Andet,Parcel- og rækkehuse,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1754.33,Elvarme eller varmepumpe,Parcel- og rækkehuse,Varde,573,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
21.474,Elvarme eller varmepumpe,Andet,Vejen,575,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
19.675,Elvarme eller varmepumpe,Etageejendom,Vejen,575,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
30.66,Elvarme eller varmepumpe,Fritidshuse,Vejen,575,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1462.853,Elvarme eller varmepumpe,Parcel- og rækkehuse,Vejen,575,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
4330.298,Andet,Ukendt,Vejen,575,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
500.623,Andet,Andet,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
23.137,Elvarme eller varmepumpe,Andet,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
731.071,Andet,Etageejendom,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
52.923,Elvarme eller varmepumpe,Etageejendom,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
8.146,Andet,Fritidshuse,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
187.558,Elvarme eller varmepumpe,Fritidshuse,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
4583.846,Andet,Parcel- og rækkehuse,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2306.394,Elvarme eller varmepumpe,Parcel- og rækkehuse,Aabenraa,580,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
149.675,Andet,Andet,Fredericia,607,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1518.281,Andet,Etageejendom,Fredericia,607,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
12.765,Andet,Fritidshuse,Fredericia,607,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
3759.126,Andet,Parcel- og rækkehuse,Fredericia,607,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
864.646,Elvarme eller varmepumpe,Ukendt,Fredericia,607,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
490.793,Andet,Andet,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
15.307,Elvarme eller varmepumpe,Andet,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2431.552,Andet,Etageejendom,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
27.865,Elvarme eller varmepumpe,Etageejendom,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
7.31,Andet,Fritidshuse,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
20.512,Elvarme eller varmepumpe,Fritidshuse,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
6623.835,Andet,Parcel- og rækkehuse,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1681.341,Elvarme eller varmepumpe,Parcel- og rækkehuse,Horsens,615,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
488.759,Andet,Andet,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
23.802,Elvarme eller varmepumpe,Andet,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1965.999,Andet,Etageejendom,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
27.825,Elvarme eller varmepumpe,Etageejendom,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
9.59,Andet,Fritidshuse,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
369.983,Elvarme eller varmepumpe,Fritidshuse,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
7253.884,Andet,Parcel- og rækkehuse,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1485.161,Elvarme eller varmepumpe,Parcel- og rækkehuse,Kolding,621,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
1146.758,Andet,Andet,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
34.298,Elvarme eller varmepumpe,Andet,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
2507.547,Andet,Etageejendom,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
62.807,Elvarme eller varmepumpe,Etageejendom,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
49.177,Andet,Fritidshuse,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
366.737,Elvarme eller varmepumpe,Fritidshuse,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
7938.827,Andet,Parcel- og rækkehuse,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
3502.873,Elvarme eller varmepumpe,Parcel- og rækkehuse,Vejle,630,Region Syddanmark,2025-04-30T09:00:00,2025-04-30T07:00:00
855.293,Andet,Andet,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
42.791,Elvarme eller varmepumpe,Andet,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1731.457,Andet,Etageejendom,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
26.136,Elvarme eller varmepumpe,Etageejendom,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
15.007,Andet,Fritidshuse,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
78.361,Elvarme eller varmepumpe,Fritidshuse,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
6980.938,Andet,Parcel- og rækkehuse,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1106.32,Elvarme eller varmepumpe,Parcel- og rækkehuse,Herning,657,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
441.23,Andet,Andet,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
35.361,Elvarme eller varmepumpe,Andet,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
893.47,Andet,Etageejendom,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
24.741,Elvarme eller varmepumpe,Etageejendom,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
68.218,Andet,Fritidshuse,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
834.349,Elvarme eller varmepumpe,Fritidshuse,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
4928.235,Andet,Parcel- og rækkehuse,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
923.207,Elvarme eller varmepumpe,Parcel- og rækkehuse,Holstebro,661,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
216.61,Andet,Andet,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
17.85,Elvarme eller varmepumpe,Andet,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
183.65,Andet,Etageejendom,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
7.84,Elvarme eller varmepumpe,Etageejendom,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
17.63,Andet,Fritidshuse,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
633.64,Elvarme eller varmepumpe,Fritidshuse,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1625.645,Andet,Parcel- og rækkehuse,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
696.93,Elvarme eller varmepumpe,Parcel- og rækkehuse,Lemvig,665,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
209.5,Andet,Andet,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
11.06,Elvarme eller varmepumpe,Andet,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
359.02,Andet,Etageejendom,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
11.98,Elvarme eller varmepumpe,Etageejendom,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
20.77,Andet,Fritidshuse,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
199.31,Elvarme eller varmepumpe,Fritidshuse,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1738.74,Andet,Parcel- og rækkehuse,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
470.1,Elvarme eller varmepumpe,Parcel- og rækkehuse,Struer,671,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
476.829,Andet,Andet,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
89.699,Elvarme eller varmepumpe,Andet,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
339.312,Andet,Etageejendom,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
56.773,Elvarme eller varmepumpe,Etageejendom,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
129.128,Andet,Fritidshuse,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2047.213,Elvarme eller varmepumpe,Fritidshuse,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
3179.972,Andet,Parcel- og rækkehuse,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2685.816,Elvarme eller varmepumpe,Parcel- og rækkehuse,Syddjurs,706,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
401.066,Andet,Andet,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
57.278,Elvarme eller varmepumpe,Andet,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
452.301,Andet,Etageejendom,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
24.195,Elvarme eller varmepumpe,Etageejendom,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
102.94,Andet,Fritidshuse,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
863.011,Elvarme eller varmepumpe,Fritidshuse,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2958.092,Andet,Parcel- og rækkehuse,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1473.283,Elvarme eller varmepumpe,Parcel- og rækkehuse,Norddjurs,707,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
30.425,Elvarme eller varmepumpe,Andet,Favrskov,710,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
20.961,Elvarme eller varmepumpe,Etageejendom,Favrskov,710,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
7.348,Elvarme eller varmepumpe,Fritidshuse,Favrskov,710,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1379.882,Elvarme eller varmepumpe,Parcel- og rækkehuse,Favrskov,710,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
5021.84,Andet,Ukendt,Favrskov,710,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
127.683,Andet,Andet,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
26.282,Elvarme eller varmepumpe,Andet,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
380.46,Andet,Etageejendom,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
14.23,Elvarme eller varmepumpe,Etageejendom,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
20.49,Andet,Fritidshuse,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
496.529,Elvarme eller varmepumpe,Fritidshuse,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1782.03,Andet,Parcel- og rækkehuse,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
905.986,Elvarme eller varmepumpe,Parcel- og rækkehuse,Odder,727,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
922.24,Andet,Andet,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
60.768,Elvarme eller varmepumpe,Andet,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2669.712,Andet,Etageejendom,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
23.562,Elvarme eller varmepumpe,Etageejendom,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1.486,Andet,Fritidshuse,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
16.527,Elvarme eller varmepumpe,Fritidshuse,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
6753.456,Andet,Parcel- og rækkehuse,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2968.451,Elvarme eller varmepumpe,Parcel- og rækkehuse,Randers,730,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
797.342,Andet,Andet,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
31.279,Elvarme eller varmepumpe,Andet,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1764.861,Andet,Etageejendom,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
45.079,Elvarme eller varmepumpe,Etageejendom,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
20.256,Andet,Fritidshuse,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
318.648,Elvarme eller varmepumpe,Fritidshuse,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
7509.923,Andet,Parcel- og rækkehuse,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
2628.772,Elvarme eller varmepumpe,Parcel- og rækkehuse,Silkeborg,740,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
75.212,Andet,Andet,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
23.958,Elvarme eller varmepumpe,Andet,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
14.875,Andet,Etageejendom,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
6.322,Elvarme eller varmepumpe,Etageejendom,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
16.1,Andet,Fritidshuse,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
158.246,Elvarme eller varmepumpe,Fritidshuse,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
282.159,Andet,Parcel- og rækkehuse,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
494.947,Elvarme eller varmepumpe,Parcel- og rækkehuse,Samsø,741,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
404.878,Andet,Andet,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
23.619,Elvarme eller varmepumpe,Andet,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
724.613,Andet,Etageejendom,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
28.258,Elvarme eller varmepumpe,Etageejendom,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
6.546,Andet,Fritidshuse,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
56.503,Elvarme eller varmepumpe,Fritidshuse,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
4978.185,Andet,Parcel- og rækkehuse,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1865.617,Elvarme eller varmepumpe,Parcel- og rækkehuse,Skanderborg,746,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
1378.507,Andet,Andet,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
56.667,Elvarme eller varmepumpe,Andet,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
12074.87,Andet,Etageejendom,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
63.76,Elvarme eller varmepumpe,Etageejendom,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
129.95,Andet,Fritidshuse,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
532.691,Elvarme eller varmepumpe,Fritidshuse,Århus,751,Region Midtjylland,2025-04-30T09:00:00,2025-04-30T07:00:00
